param D : 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 
10 26.0 63.0 56.0 58.0 19.0 81.0 60.0 12.0 48.0 83.0 59.0 48.0 0.0 2.0 0.0 36.0 88.0 76.0 0.0 65.0 43.0 0.0 37.0 14.0 86.0 6.0 50.0 0.0 36.0 0.0 17.0 10.0 93.0 65.0 14.0 17.0 18.0 62.0 41.0 1.0 31.0 48.0 66.0 8.0 84.0 57.0 19.0 73.0 55.0 60.0 29.0 0.0 79.0 17.0 89.0 0.0 38.0 0.0 52.0 9.0 0.0 3.0 97.0 3.0 90.0 0.0 58.0 6.0 45.0 34.0 49.0 28.0 0.0 13.0 68.0 14.0 54.0 61.0 12.0 35.0 92.0 14.0 57.0 76.0 52.0 100.0 100.0 17.0 66.0 51.0 36.0 88.0 66.0 35.0 75.0 43.0 29.0 11.0 47.0 7.0 
11 59.0 0.0 91.0 0.0 8.0 78.0 20.0 8.0 4.0 53.0 48.0 0.0 81.0 36.0 78.0 51.0 0.0 52.0 23.0 16.0 38.0 0.0 47.0 63.0 58.0 49.0 36.0 73.0 67.0 99.0 3.0 75.0 0.0 76.0 29.0 25.0 46.0 0.0 75.0 49.0 50.0 30.0 44.0 32.0 33.0 96.0 33.0 41.0 97.0 85.0 50.0 52.0 69.0 67.0 74.0 80.0 9.0 18.0 43.0 0.0 29.0 7.0 23.0 82.0 60.0 54.0 0.0 24.0 67.0 0.0 7.0 22.0 11.0 11.0 41.0 53.0 21.0 48.0 6.0 83.0 43.0 95.0 14.0 42.0 65.0 89.0 0.0 69.0 0.0 61.0 0.0 0.0 42.0 55.0 6.0 1.0 50.0 60.0 20.0 70.0 
12 50.0 76.0 63.0 30.0 50.0 0.0 11.0 37.0 0.0 78.0 0.0 81.0 34.0 78.0 0.0 18.0 46.0 0.0 23.0 25.0 10.0 0.0 58.0 75.0 11.0 36.0 14.0 59.0 53.0 38.0 39.0 87.0 13.0 6.0 92.0 22.0 27.0 46.0 0.0 44.0 4.0 0.0 0.0 2.0 13.0 55.0 3.0 89.0 88.0 17.0 20.0 89.0 67.0 73.0 83.0 47.0 20.0 56.0 77.0 51.0 49.0 18.0 7.0 86.0 2.0 4.0 100.0 69.0 31.0 70.0 87.0 98.0 0.0 100.0 43.0 29.0 31.0 53.0 41.0 0.0 33.0 77.0 68.0 85.0 64.0 45.0 2.0 0.0 11.0 35.0 59.0 100.0 9.0 17.0 0.0 82.0 59.0 85.0 5.0 24.0 
13 0.0 22.0 53.0 3.0 0.0 68.0 37.0 82.0 15.0 0.0 2.0 36.0 78.0 51.0 59.0 31.0 44.0 0.0 5.0 48.0 81.0 91.0 0.0 72.0 0.0 71.0 4.0 11.0 0.0 0.0 35.0 39.0 46.0 0.0 37.0 84.0 75.0 40.0 85.0 70.0 17.0 92.0 38.0 72.0 98.0 43.0 45.0 91.0 97.0 0.0 87.0 51.0 64.0 5.0 29.0 0.0 65.0 57.0 85.0 68.0 18.0 87.0 9.0 0.0 1.0 28.0 67.0 45.0 0.0 2.0 51.0 76.0 30.0 80.0 0.0 73.0 78.0 41.0 92.0 73.0 43.0 0.0 1.0 89.0 1.0 38.0 78.0 21.0 0.0 60.0 0.0 60.0 27.0 74.0 40.0 50.0 0.0 25.0 0.0 58.0 
14 2.0 75.0 0.0 72.0 13.0 2.0 35.0 85.0 44.0 12.0 0.0 78.0 0.0 59.0 0.0 12.0 0.0 98.0 9.0 45.0 26.0 56.0 46.0 46.0 51.0 0.0 56.0 40.0 7.0 45.0 19.0 73.0 0.0 0.0 17.0 58.0 87.0 0.0 84.0 59.0 45.0 58.0 39.0 23.0 1.0 30.0 97.0 15.0 39.0 38.0 71.0 85.0 31.0 67.0 35.0 0.0 29.0 15.0 78.0 97.0 1.0 64.0 80.0 48.0 23.0 52.0 67.0 62.0 19.0 59.0 12.0 15.0 97.0 33.0 12.0 12.0 76.0 48.0 13.0 41.0 35.0 32.0 75.0 1.0 80.0 39.0 59.0 0.0 69.0 55.0 11.0 13.0 23.0 0.0 29.0 41.0 72.0 57.0 48.0 43.0 
15 79.0 89.0 29.0 0.0 2.0 0.0 35.0 0.0 0.0 91.0 36.0 51.0 18.0 31.0 12.0 0.0 22.0 0.0 96.0 17.0 63.0 66.0 48.0 0.0 0.0 51.0 41.0 0.0 93.0 6.0 25.0 67.0 36.0 9.0 88.0 15.0 19.0 19.0 63.0 8.0 41.0 21.0 59.0 57.0 31.0 46.0 84.0 67.0 15.0 0.0 65.0 83.0 15.0 6.0 48.0 56.0 42.0 17.0 47.0 56.0 0.0 0.0 1.0 69.0 54.0 70.0 61.0 6.0 34.0 0.0 40.0 21.0 5.0 34.0 88.0 83.0 78.0 26.0 27.0 0.0 24.0 18.0 83.0 42.0 80.0 41.0 55.0 94.0 71.0 39.0 48.0 93.0 92.0 62.0 95.0 0.0 94.0 77.0 0.0 67.0 
16 25.0 71.0 0.0 70.0 70.0 47.0 64.0 13.0 5.0 74.0 88.0 0.0 46.0 44.0 0.0 22.0 0.0 96.0 46.0 51.0 15.0 55.0 9.0 0.0 45.0 0.0 94.0 61.0 39.0 86.0 12.0 48.0 98.0 12.0 36.0 5.0 31.0 70.0 47.0 69.0 99.0 8.0 73.0 12.0 6.0 37.0 87.0 11.0 62.0 41.0 28.0 55.0 15.0 66.0 30.0 52.0 0.0 0.0 42.0 4.0 84.0 49.0 90.0 59.0 0.0 52.0 89.0 68.0 52.0 80.0 81.0 0.0 43.0 45.0 55.0 42.0 36.0 36.0 89.0 0.0 52.0 49.0 70.0 0.0 75.0 42.0 0.0 46.0 40.0 42.0 2.0 96.0 19.0 4.0 43.0 0.0 24.0 58.0 56.0 96.0 
17 98.0 3.0 9.0 75.0 33.0 17.0 45.0 5.0 27.0 18.0 76.0 52.0 0.0 0.0 98.0 0.0 96.0 90.0 36.0 84.0 67.0 25.0 20.0 85.0 78.0 1.0 72.0 84.0 47.0 7.0 30.0 56.0 6.0 91.0 0.0 0.0 99.0 58.0 89.0 32.0 93.0 70.0 20.0 32.0 20.0 52.0 10.0 72.0 43.0 10.0 21.0 96.0 99.0 0.0 41.0 3.0 23.0 58.0 72.0 0.0 21.0 58.0 1.0 82.0 80.0 0.0 67.0 55.0 80.0 72.0 99.0 0.0 37.0 54.0 95.0 96.0 75.0 18.0 57.0 51.0 94.0 9.0 67.0 35.0 67.0 32.0 18.0 8.0 2.0 0.0 39.0 0.0 54.0 0.0 22.0 61.0 31.0 12.0 23.0 0.0 
18 89.0 44.0 57.0 64.0 21.0 73.0 15.0 65.0 28.0 81.0 0.0 23.0 23.0 5.0 9.0 96.0 46.0 36.0 20.0 71.0 9.0 42.0 60.0 61.0 30.0 59.0 58.0 28.0 3.0 7.0 1.0 6.0 65.0 52.0 12.0 54.0 83.0 28.0 0.0 49.0 23.0 0.0 15.0 68.0 50.0 82.0 31.0 0.0 46.0 81.0 84.0 45.0 17.0 85.0 91.0 58.0 100.0 0.0 0.0 80.0 7.0 0.0 52.0 35.0 95.0 38.0 11.0 16.0 55.0 74.0 26.0 24.0 47.0 3.0 87.0 70.0 100.0 99.0 71.0 30.0 27.0 64.0 97.0 0.0 67.0 76.0 0.0 71.0 73.0 86.0 30.0 7.0 81.0 37.0 83.0 20.0 16.0 78.0 58.0 99.0 
19 2.0 77.0 5.0 13.0 0.0 41.0 40.0 29.0 37.0 38.0 65.0 16.0 25.0 48.0 45.0 17.0 51.0 84.0 71.0 0.0 91.0 61.0 100.0 19.0 63.0 17.0 71.0 14.0 0.0 75.0 62.0 44.0 0.0 33.0 0.0 62.0 7.0 89.0 70.0 0.0 77.0 96.0 13.0 63.0 0.0 0.0 0.0 58.0 21.0 0.0 51.0 92.0 4.0 81.0 0.0 81.0 0.0 52.0 15.0 55.0 54.0 55.0 81.0 0.0 37.0 100.0 20.0 61.0 0.0 38.0 36.0 81.0 3.0 9.0 70.0 79.0 9.0 8.0 42.0 57.0 1.0 21.0 50.0 30.0 39.0 8.0 96.0 53.0 74.0 0.0 83.0 0.0 0.0 36.0 31.0 38.0 93.0 21.0 17.0 58.0 
20 58.0 67.0 16.0 92.0 77.0 58.0 35.0 0.0 64.0 76.0 43.0 38.0 10.0 81.0 26.0 63.0 15.0 67.0 9.0 91.0 95.0 37.0 64.0 64.0 28.0 0.0 9.0 97.0 20.0 59.0 62.0 73.0 84.0 44.0 29.0 13.0 45.0 99.0 12.0 0.0 88.0 74.0 24.0 56.0 92.0 12.0 0.0 4.0 50.0 1.0 18.0 50.0 11.0 0.0 80.0 0.0 28.0 0.0 75.0 20.0 81.0 81.0 86.0 66.0 50.0 71.0 77.0 22.0 0.0 98.0 0.0 15.0 0.0 79.0 79.0 88.0 62.0 0.0 18.0 70.0 58.0 0.0 57.0 89.0 95.0 0.0 44.0 0.0 33.0 8.0 34.0 69.0 97.0 61.0 0.0 0.0 31.0 0.0 0.0 94.0 
21 88.0 0.0 0.0 93.0 77.0 0.0 0.0 60.0 72.0 61.0 0.0 0.0 0.0 91.0 56.0 66.0 55.0 25.0 42.0 61.0 37.0 52.0 27.0 16.0 55.0 4.0 0.0 6.0 35.0 2.0 72.0 50.0 64.0 63.0 76.0 57.0 59.0 77.0 14.0 23.0 73.0 11.0 34.0 49.0 4.0 61.0 99.0 9.0 0.0 47.0 94.0 14.0 66.0 49.0 50.0 35.0 83.0 86.0 86.0 0.0 87.0 16.0 3.0 60.0 17.0 77.0 21.0 55.0 53.0 16.0 26.0 47.0 26.0 44.0 0.0 72.0 0.0 6.0 81.0 23.0 41.0 0.0 63.0 15.0 86.0 0.0 63.0 0.0 57.0 25.0 19.0 66.0 3.0 66.0 37.0 92.0 87.0 96.0 74.0 37.0 
22 15.0 80.0 99.0 0.0 11.0 70.0 59.0 68.0 71.0 50.0 37.0 47.0 58.0 0.0 46.0 48.0 9.0 20.0 60.0 100.0 64.0 27.0 0.0 81.0 88.0 87.0 4.0 51.0 46.0 46.0 73.0 21.0 88.0 39.0 71.0 92.0 47.0 75.0 85.0 80.0 66.0 68.0 30.0 34.0 36.0 23.0 84.0 68.0 30.0 0.0 51.0 84.0 78.0 36.0 0.0 77.0 57.0 57.0 66.0 93.0 6.0 46.0 0.0 88.0 60.0 51.0 68.0 59.0 51.0 18.0 0.0 35.0 75.0 84.0 3.0 0.0 23.0 0.0 64.0 75.0 24.0 71.0 45.0 68.0 53.0 85.0 50.0 42.0 9.0 6.0 0.0 35.0 89.0 60.0 88.0 66.0 37.0 42.0 56.0 49.0 
23 81.0 48.0 65.0 0.0 84.0 3.0 8.0 25.0 61.0 37.0 14.0 63.0 75.0 72.0 46.0 0.0 0.0 85.0 61.0 19.0 64.0 16.0 81.0 68.0 78.0 99.0 72.0 60.0 3.0 0.0 54.0 47.0 9.0 79.0 66.0 92.0 0.0 86.0 8.0 48.0 1.0 80.0 47.0 100.0 3.0 62.0 37.0 30.0 23.0 48.0 2.0 98.0 94.0 7.0 0.0 85.0 27.0 1.0 47.0 50.0 1.0 41.0 63.0 21.0 57.0 65.0 93.0 76.0 57.0 2.0 86.0 0.0 62.0 42.0 0.0 3.0 5.0 4.0 53.0 72.0 1.0 21.0 86.0 15.0 81.0 9.0 40.0 95.0 28.0 77.0 30.0 0.0 0.0 75.0 65.0 0.0 9.0 0.0 62.0 12.0 
24 0.0 38.0 51.0 39.0 22.0 42.0 70.0 73.0 77.0 12.0 86.0 58.0 11.0 0.0 51.0 0.0 45.0 78.0 30.0 63.0 28.0 55.0 88.0 78.0 83.0 60.0 0.0 46.0 34.0 20.0 21.0 0.0 82.0 57.0 0.0 81.0 0.0 12.0 46.0 96.0 91.0 47.0 71.0 95.0 66.0 25.0 83.0 15.0 72.0 9.0 26.0 13.0 90.0 0.0 37.0 84.0 43.0 60.0 0.0 18.0 65.0 0.0 30.0 8.0 18.0 45.0 79.0 8.0 54.0 77.0 14.0 65.0 14.0 10.0 18.0 54.0 39.0 63.0 77.0 11.0 5.0 94.0 2.0 0.0 16.0 44.0 24.0 0.0 99.0 46.0 80.0 87.0 33.0 60.0 44.0 83.0 13.0 60.0 60.0 74.0 
25 35.0 5.0 0.0 64.0 73.0 12.0 98.0 0.0 85.0 22.0 6.0 49.0 36.0 71.0 0.0 51.0 0.0 1.0 59.0 17.0 0.0 4.0 87.0 99.0 60.0 0.0 24.0 26.0 10.0 90.0 74.0 37.0 0.0 0.0 29.0 48.0 75.0 0.0 62.0 0.0 58.0 42.0 79.0 35.0 99.0 35.0 61.0 2.0 77.0 86.0 0.0 90.0 75.0 62.0 27.0 41.0 58.0 0.0 24.0 16.0 75.0 82.0 15.0 17.0 8.0 55.0 17.0 65.0 22.0 29.0 72.0 0.0 83.0 66.0 63.0 0.0 75.0 52.0 92.0 7.0 88.0 12.0 96.0 0.0 22.0 25.0 69.0 10.0 4.0 0.0 67.0 87.0 40.0 86.0 97.0 98.0 45.0 41.0 75.0 51.0 
26 19.0 7.0 88.0 86.0 0.0 92.0 0.0 11.0 52.0 58.0 50.0 36.0 14.0 4.0 56.0 41.0 94.0 72.0 58.0 71.0 9.0 0.0 4.0 72.0 0.0 24.0 0.0 9.0 68.0 59.0 95.0 7.0 66.0 89.0 0.0 34.0 51.0 0.0 22.0 85.0 13.0 45.0 6.0 23.0 19.0 99.0 87.0 71.0 0.0 10.0 73.0 0.0 45.0 25.0 21.0 17.0 55.0 100.0 41.0 73.0 81.0 67.0 70.0 53.0 52.0 54.0 28.0 6.0 88.0 26.0 78.0 34.0 36.0 90.0 6.0 65.0 4.0 29.0 36.0 100.0 23.0 73.0 4.0 29.0 94.0 12.0 71.0 28.0 64.0 98.0 9.0 60.0 41.0 59.0 0.0 14.0 32.0 79.0 60.0 96.0 
27 33.0 83.0 91.0 77.0 91.0 30.0 0.0 14.0 89.0 61.0 0.0 73.0 59.0 11.0 40.0 0.0 61.0 84.0 28.0 14.0 97.0 6.0 51.0 60.0 46.0 26.0 9.0 0.0 93.0 59.0 82.0 76.0 0.0 73.0 74.0 88.0 43.0 68.0 66.0 84.0 92.0 14.0 82.0 19.0 0.0 33.0 34.0 21.0 10.0 96.0 76.0 6.0 20.0 0.0 54.0 40.0 28.0 77.0 85.0 0.0 0.0 38.0 55.0 93.0 85.0 61.0 71.0 20.0 69.0 59.0 57.0 0.0 90.0 26.0 0.0 57.0 0.0 0.0 0.0 22.0 93.0 73.0 20.0 0.0 15.0 6.0 97.0 21.0 46.0 88.0 42.0 51.0 11.0 91.0 68.0 100.0 34.0 0.0 17.0 24.0 
28 90.0 89.0 36.0 92.0 93.0 0.0 0.0 97.0 3.0 39.0 36.0 67.0 53.0 0.0 7.0 93.0 39.0 47.0 3.0 0.0 20.0 35.0 46.0 3.0 34.0 10.0 68.0 93.0 87.0 40.0 99.0 0.0 90.0 37.0 9.0 78.0 0.0 15.0 32.0 41.0 31.0 46.0 90.0 3.0 97.0 0.0 99.0 0.0 47.0 10.0 92.0 77.0 87.0 54.0 0.0 91.0 43.0 0.0 50.0 11.0 7.0 95.0 16.0 44.0 16.0 0.0 10.0 72.0 65.0 0.0 50.0 39.0 0.0 44.0 91.0 49.0 0.0 0.0 20.0 0.0 55.0 0.0 0.0 63.0 53.0 99.0 44.0 0.0 0.0 0.0 46.0 79.0 5.0 2.0 49.0 44.0 0.0 11.0 0.0 55.0 
29 59.0 17.0 0.0 0.0 43.0 53.0 22.0 81.0 37.0 77.0 0.0 99.0 38.0 0.0 45.0 6.0 86.0 7.0 7.0 75.0 59.0 2.0 46.0 0.0 20.0 90.0 59.0 59.0 40.0 0.0 8.0 0.0 80.0 25.0 11.0 6.0 80.0 76.0 38.0 2.0 6.0 23.0 74.0 51.0 0.0 55.0 29.0 34.0 64.0 59.0 27.0 14.0 48.0 84.0 0.0 35.0 62.0 26.0 68.0 78.0 52.0 37.0 35.0 0.0 53.0 0.0 5.0 0.0 91.0 70.0 0.0 81.0 45.0 75.0 27.0 25.0 67.0 96.0 12.0 14.0 12.0 50.0 45.0 71.0 9.0 13.0 91.0 81.0 0.0 0.0 6.0 94.0 81.0 22.0 0.0 0.0 73.0 9.0 93.0 1.0 
30 47.0 5.0 33.0 54.0 56.0 0.0 77.0 0.0 16.0 1.0 17.0 3.0 39.0 35.0 19.0 25.0 12.0 30.0 1.0 62.0 62.0 72.0 73.0 54.0 21.0 74.0 95.0 82.0 99.0 8.0 10.0 12.0 84.0 13.0 34.0 34.0 1.0 13.0 24.0 0.0 5.0 0.0 81.0 86.0 76.0 82.0 76.0 37.0 41.0 95.0 60.0 0.0 26.0 0.0 15.0 10.0 75.0 63.0 23.0 47.0 87.0 61.0 89.0 32.0 90.0 65.0 12.0 85.0 23.0 58.0 2.0 0.0 91.0 80.0 91.0 7.0 17.0 0.0 81.0 96.0 64.0 50.0 80.0 0.0 93.0 75.0 1.0 59.0 55.0 77.0 91.0 81.0 19.0 23.0 57.0 58.0 0.0 68.0 24.0 0.0 
31 94.0 56.0 30.0 0.0 65.0 61.0 33.0 65.0 93.0 67.0 10.0 75.0 87.0 39.0 73.0 67.0 48.0 56.0 6.0 44.0 73.0 50.0 21.0 47.0 0.0 37.0 7.0 76.0 0.0 0.0 12.0 0.0 46.0 94.0 77.0 37.0 26.0 81.0 74.0 54.0 53.0 79.0 68.0 69.0 10.0 34.0 85.0 40.0 52.0 0.0 53.0 68.0 47.0 75.0 39.0 41.0 51.0 0.0 71.0 95.0 6.0 1.0 84.0 46.0 79.0 27.0 34.0 21.0 92.0 98.0 0.0 18.0 19.0 54.0 86.0 3.0 96.0 100.0 46.0 15.0 53.0 56.0 91.0 21.0 63.0 8.0 82.0 64.0 90.0 0.0 92.0 63.0 73.0 0.0 64.0 2.0 64.0 11.0 98.0 0.0 
32 10.0 82.0 5.0 6.0 56.0 94.0 0.0 40.0 21.0 67.0 93.0 0.0 13.0 46.0 0.0 36.0 98.0 6.0 65.0 0.0 84.0 64.0 88.0 9.0 82.0 0.0 66.0 0.0 90.0 80.0 84.0 46.0 0.0 94.0 29.0 76.0 58.0 16.0 81.0 50.0 37.0 17.0 49.0 40.0 0.0 99.0 99.0 18.0 94.0 8.0 93.0 65.0 37.0 7.0 20.0 16.0 5.0 25.0 80.0 24.0 66.0 58.0 30.0 30.0 22.0 0.0 26.0 70.0 100.0 41.0 0.0 19.0 52.0 82.0 8.0 11.0 81.0 88.0 31.0 85.0 65.0 37.0 0.0 51.0 0.0 25.0 72.0 0.0 74.0 37.0 65.0 96.0 55.0 40.0 96.0 0.0 67.0 0.0 0.0 51.0 
